x,y,z
1.0,0.0,0.0
0.90044034,0.069717996,0.0803482
0.75796217,-0.044785365,0.19986972
0.61533093,0.12421772,0.34149513
0.52775514,0.0150378505,0.45187715
0.48672098,-0.03456344,0.5257843
0.4302694,0.02844607,0.6045176
0.3494476,-0.036786802,0.70712495
0.30831742,-0.03032417,0.7707338
0.26361662,-0.0057025873,0.8310685
0.22732903,0.004886561,0.87311345
0.18348655,-0.008655496,0.9162726
0.1364849,-0.011011492,0.9604687
0.10371159,-0.01824838,0.9946717
0.079922885,-0.014834738,0.9822689
0.03921036,0.014409709,0.9959323
0.031096289,0.049602885,1.0114086
0.014722917,0.038992796,0.998033
0.00757437,0.03535687,1.0100359
0.008965842,0.0019771585,1.0254625
-0.010726332,-0.01784074,1.0204245
-0.016172249,-0.01982233,1.0084713
0.022315638,-0.024382846,1.0126418
0.0023552212,-0.05477934,1.060161
0.008854327,-0.028814582,1.0699499
0.0167766,0.016920831,1.0701932
0.016907152,-0.0026132155,1.0288655
0.030401545,0.008883395,1.004295
0.01996207,0.011649472,1.0067933
0.012624597,-0.00083747465,1.0156733
0.04372096,0.043936078,0.98859745
0.06772115,0.009028161,1.0008404
0.009160225,-0.007621831,0.98449266
-0.010474702,-0.021551983,1.02519
-0.034840487,-0.01594207,1.04137
-0.007120848,-0.031461287,1.0976323
-0.022604771,-0.037085366,1.0502982
0.0053799436,-0.029890183,1.0382363
0.020037066,-0.01754951,1.0284778
0.017291533,-0.0061278096,1.0325289
0.014004615,0.014810382,1.040129
0.053856276,-0.024696814,1.0553544
0.02559543,-0.010972167,1.0207925
0.016146852,-0.009328373,0.99765354
0.010968136,0.0053965454,1.0020692
0.028243208,-0.0060400562,1.0314214
0.031335205,-0.022485403,1.0391378
0.017741881,-0.031217238,1.0169955
0.040522717,0.007651914,1.0399759
0.036369335,-0.031779625,1.0308509
0.03494916,-0.025053332,1.0115311
0.06811752,-0.0023721824,0.9842365
0.041315842,-0.011900409,0.9965961
0.060425922,0.0016826042,1.0269713
0.024913989,-0.008761018,1.0287907
0.00088661956,-0.0026227878,1.0031023
0.0104700755,0.016197285,1.0041255
0.0067379465,0.021401983,1.0181305
0.028571911,0.01693411,1.036262
0.032969136,-0.0064320643,1.0235473
0.027578285,0.00015531035,1.0200421
0.03120361,-0.026939955,1.0124129
0.02507913,-0.012017585,1.0421845
0.06917417,0.0031662788,1.0456461
0.05531847,-0.037454996,1.035318
0.041242618,-0.019339588,1.0297397
0.018617317,-0.019969141,1.017702
0.010098983,-0.015048076,1.0183743
0.025809517,-0.007274889,0.99613327
0.007437384,0.018024692,1.0050296
0.019325469,0.021586634,1.0132989
-0.014824649,0.0056931875,0.99677247
0.00075360585,-0.0035582455,0.9821885
-0.0100221075,-0.025147857,1.0039126
-0.009363383,-0.005841225,1.0008088
0.00894072,0.020303102,1.0007557
0.044189595,0.0038365445,1.0077726
0.03325412,-0.0069499803,1.0106034
0.043115444,0.0040341583,0.995163
-0.0058612926,-0.002146065,1.0064368
0.02292729,-0.023075044,0.9899136
0.014477329,0.008102412,0.985381
-0.011089319,0.049074236,0.9824322
0.001428462,0.04106132,0.9775406
0.004441219,0.047262788,0.94094825
0.04675237,0.038091816,0.94562876
0.039380364,0.010741438,0.9642064
0.044719275,-0.00848822,0.97557193
0.034920532,0.02885563,0.9792425
0.0066600647,0.0044861035,0.99075484
0.04555604,0.007031433,1.006164
0.038076792,-0.010659532,0.9812173
0.029065454,0.0007656627,0.98976964
0.05306361,0.028799308,0.9898406
0.022264378,0.0015549216,0.9977519
0.046973743,-0.009677175,1.0140207
0.037490353,-0.010816509,1.0214185
0.04189041,-0.003285088,1.0262511
0.033643447,-0.029062184,1.0124316
0.022528047,-0.026089543,1.015224
